pathway,rep,mean_diff,P
Natural killer cell mediated cytotoxicity,17,0.040546012506718396,0.8032863929737604
Natural killer cell mediated cytotoxicity,18,-0.0908959364877534,0.735965441576304
Natural killer cell mediated cytotoxicity,19,-0.29847361226488023,0.03593217617285745
Natural killer cell mediated cytotoxicity,20,-0.46996153963183973,0.00031012987915829654
Natural killer cell mediated cytotoxicity,21,-0.31732919176937824,0.060349274427171175
Natural killer cell mediated cytotoxicity,22,-0.0391088767417635,0.9980827993960729
Natural killer cell mediated cytotoxicity,23,-0.0028576389641004687,0.6313906381508902
Natural killer cell mediated cytotoxicity,24,0.1827958370551955,0.1343984961658583
Natural killer cell mediated cytotoxicity,25,-0.1847524827681439,0.1607756899680155
Natural killer cell mediated cytotoxicity,26,-0.06659599465100453,0.6776337497389942
Natural killer cell mediated cytotoxicity,27,-0.24367411411975493,0.08845106210946356
Natural killer cell mediated cytotoxicity,28,-0.13381506959415196,0.1602981842331097
Natural killer cell mediated cytotoxicity,29,0.07471645809606892,0.6741202561853838
Natural killer cell mediated cytotoxicity,30,0.25575979217519634,0.0724093072376522
Natural killer cell mediated cytotoxicity,31,-0.07620461029990547,0.7107560212536839
Natural killer cell mediated cytotoxicity,32,-0.1056876633470441,0.40620667230964835
Natural killer cell mediated cytotoxicity,33,0.19638087562541567,0.15097175606661978
Natural killer cell mediated cytotoxicity,34,0.1584757312452463,0.14780708887412658
Natural killer cell mediated cytotoxicity,35,-0.17314366841454754,0.30563788084494914
Natural killer cell mediated cytotoxicity,36,0.046703121262956074,0.3549139350551124
Natural killer cell mediated cytotoxicity,37,-0.033032733449560786,0.9635858036780015
Natural killer cell mediated cytotoxicity,38,-0.11753572593421541,0.4414688688241698
Natural killer cell mediated cytotoxicity,39,-0.17826473595365291,0.31019803745012553
Natural killer cell mediated cytotoxicity,40,0.1351832127484976,0.26591344980094156
Natural killer cell mediated cytotoxicity,41,0.07384194913474469,0.6729506645728149
Natural killer cell mediated cytotoxicity,42,0.0644108017697837,0.466573399357028
Natural killer cell mediated cytotoxicity,43,0.42490079345647946,0.003364762810020075
Natural killer cell mediated cytotoxicity,44,0.05510618938317042,0.6764618012456036
Natural killer cell mediated cytotoxicity,45,-0.09636272239463888,0.485408951065035
Natural killer cell mediated cytotoxicity,46,-0.27275553350130677,0.1079422551447171
Natural killer cell mediated cytotoxicity,47,-0.08715862798309182,0.5108068620957645
Natural killer cell mediated cytotoxicity,48,-0.15583411544027556,0.19197754193722094
Natural killer cell mediated cytotoxicity,49,0.16400799288741905,0.2700656724683186
Antigen processing and presentation,0,0.33871599206530234,0.012540149793094328
Antigen processing and presentation,1,0.017950667198396816,0.7896869717478153
Antigen processing and presentation,2,0.14687809042899033,0.34418700477290665
Antigen processing and presentation,3,-0.2252131107208365,0.14557782852935325
Antigen processing and presentation,4,-0.22383870059142658,0.27076200938195916
Antigen processing and presentation,5,-0.214461614096596,0.15558193309584045
Antigen processing and presentation,6,0.1657247053548245,0.15326366155199492
Antigen processing and presentation,7,-0.003319594719052687,0.5722973048022764
Antigen processing and presentation,8,-0.22811265708109707,0.0341311491415566
Antigen processing and presentation,9,-0.5076747990873736,0.0052234494036369275
Antigen processing and presentation,10,0.21512084081622018,0.1343984961658583
Antigen processing and presentation,11,-0.18972993803886332,0.08785377084757104
Antigen processing and presentation,12,-0.2684185256239966,0.1270561550721155
Antigen processing and presentation,13,-0.12326585257488802,0.2693705647276119
Antigen processing and presentation,14,0.09615301502313874,0.32023171932990013
Antigen processing and presentation,15,-0.1330796739158947,0.1505165253276015
Antigen processing and presentation,16,0.047646395851369525,0.7896869717478153
Antigen processing and presentation,17,-0.07366988120156648,0.6741202561853838
Antigen processing and presentation,18,-0.040342280941628735,0.8256672021508564
Antigen processing and presentation,19,-0.15938393997378528,0.1356534957111976
Antigen processing and presentation,20,-0.028166232784400634,0.7565848769811852
Antigen processing and presentation,21,0.16968396368599672,0.2988814119929166
Antigen processing and presentation,22,0.02941239438959344,0.759022452142371
Antigen processing and presentation,23,-0.120359360182379,0.3927637027736104
Antigen processing and presentation,24,0.09989155911703904,0.5876499355739189
Antigen processing and presentation,25,0.13054721658856097,0.27567081612529465
Antigen processing and presentation,26,0.004226146297033027,0.795860857923634
Antigen processing and presentation,27,0.17358984199589114,0.11404300753995898
Antigen processing and presentation,28,-0.0676118642669756,0.9546506527627885
Antigen processing and presentation,29,0.22145113625105825,0.051713246967979035
Antigen processing and presentation,30,-0.17198298286750133,0.18926355013259488
Antigen processing and presentation,31,0.09330456985498813,0.41992061635205646
Antigen processing and presentation,32,-0.10211771946615997,0.4245517064560448
Antigen processing and presentation,33,0.3157654657890383,0.03886097171526467
Antigen processing and presentation,34,0.08437593965190855,0.523240018937131
Antigen processing and presentation,35,-0.30714943786127546,0.052293772256897755
Antigen processing and presentation,36,-0.016429989449615694,0.9050044937579882
Antigen processing and presentation,37,-0.17107279128998845,0.22373871952923363
Antigen processing and presentation,38,-0.20019123003287992,0.17306541297972577
Antigen processing and presentation,39,-0.2534856542384649,0.031133465241670245
Antigen processing and presentation,40,0.3207081484227405,0.05000393691431095
Antigen processing and presentation,41,0.13613070447498649,0.1725607091366539
Antigen processing and presentation,42,-0.0582634406906782,0.5843440873775316
Antigen processing and presentation,43,0.06143426707136394,0.6325302594263951
Antigen processing and presentation,44,0.22830811946593663,0.18286554701084967
Antigen processing and presentation,45,-0.07328925677352158,0.6858591078540515
Antigen processing and presentation,46,0.07172562496849569,0.4675545246934032
Antigen processing and presentation,47,-0.30721616497009163,0.012596904031257778
Antigen processing and presentation,48,-0.1894000256738319,0.290028999459192
Antigen processing and presentation,49,0.2619190614442561,0.0341311491415566
Cytokine-cytokine receptor interaction,0,0.2768422048347803,0.0384091268333374
Cytokine-cytokine receptor interaction,1,-0.07384487573347434,0.5592914722164841
Cytokine-cytokine receptor interaction,2,0.33621878073347355,0.03372666261747726
Cytokine-cytokine receptor interaction,3,-0.1769562088115933,0.12507303678640258
Cytokine-cytokine receptor interaction,4,-0.014130567482079043,0.7835262605544728
Cytokine-cytokine receptor interaction,5,-0.17403979309551162,0.3524199461172707
Cytokine-cytokine receptor interaction,6,-0.15512679447711647,0.21413436564032995
Cytokine-cytokine receptor interaction,7,0.3550661713214387,0.009838074154131264
Cytokine-cytokine receptor interaction,8,-0.16053872290558058,0.14870606212820717
Cytokine-cytokine receptor interaction,9,-0.22970581021413036,0.0724093072376522
Cytokine-cytokine receptor interaction,10,0.374874345706202,0.007889586454230456
Cytokine-cytokine receptor interaction,11,0.20075581359364889,0.15418779764394513
Cytokine-cytokine receptor interaction,12,0.28828835348983706,0.019807722338288956
Cytokine-cytokine receptor interaction,13,0.0438335603414544,0.7578033635371936
Cytokine-cytokine receptor interaction,14,0.09007076329848591,0.8157015193043039
Cytokine-cytokine receptor interaction,15,-0.1015231521307761,0.6121528448864231
Cytokine-cytokine receptor interaction,16,-0.018876454345726913,0.9304300320775496
Cytokine-cytokine receptor interaction,17,-0.1140280232736049,0.4443254621122352
Cytokine-cytokine receptor interaction,18,0.0819722491693604,0.5898586298406456
Cytokine-cytokine receptor interaction,19,-0.05972606171447939,0.96486265346458
Cytokine-cytokine receptor interaction,20,-0.09751707401336063,0.6189130794296036
Cytokine-cytokine receptor interaction,21,-0.1874794363785896,0.2624870034463268
Cytokine-cytokine receptor interaction,22,-0.027016132593807838,0.9495473377754128
Cytokine-cytokine receptor interaction,23,-0.07088602401504765,0.7263265699621654
Cytokine-cytokine receptor interaction,24,0.006714858336632008,0.728732297854322
Cytokine-cytokine receptor interaction,25,0.3167495396566334,0.021933092955479648
Cytokine-cytokine receptor interaction,26,-0.07919730608595986,0.41807652440964393
Cytokine-cytokine receptor interaction,27,0.006935898786926535,0.9317033938650072
Cytokine-cytokine receptor interaction,28,0.016200596025013215,0.5865470250857373
Cytokine-cytokine receptor interaction,29,-0.04060409633373463,0.9942484424654068
Cytokine-cytokine receptor interaction,30,-0.20035549187260623,0.15887209901445842
Cytokine-cytokine receptor interaction,31,0.12282267232150057,0.3633074380500897
Cytokine-cytokine receptor interaction,32,-0.13260675603500197,0.5474969005065631
Cytokine-cytokine receptor interaction,33,-0.1281858224961321,0.6155288833540299
Cytokine-cytokine receptor interaction,34,-0.2873742508022465,0.021933092955479648
Cytokine-cytokine receptor interaction,35,-0.09665536101331185,0.3458236954777236
Cytokine-cytokine receptor interaction,36,-0.12323567734518302,0.24581278392600625
Cytokine-cytokine receptor interaction,37,-0.03993857035347802,0.7505015737564675
Cytokine-cytokine receptor interaction,38,-0.03713836407889771,0.7712458255803636
Cytokine-cytokine receptor interaction,39,-0.024191185457772144,0.9533746414902695
Cytokine-cytokine receptor interaction,40,0.08811475589432421,0.3515910872898206
Cytokine-cytokine receptor interaction,41,-0.31433301122395635,0.0118765517273444
Cytokine-cytokine receptor interaction,42,-0.09763519952594622,0.6799799862240706
Cytokine-cytokine receptor interaction,43,0.1263726029744595,0.3132629721912753
Cytokine-cytokine receptor interaction,44,-0.19072275951804646,0.23176610666498343
Cytokine-cytokine receptor interaction,45,-0.19439505316591515,0.5326657745114084
Cytokine-cytokine receptor interaction,46,-0.0862138637313465,0.7395908556870263
Cytokine-cytokine receptor interaction,47,0.046243351941782446,0.8119719680216386
Cytokine-cytokine receptor interaction,48,0.1980398084410356,0.21413436564032995
Cytokine-cytokine receptor interaction,49,-0.22205131552961271,0.1162599062374869
Chemokine signaling pathway,0,-0.03008457674494417,0.6823293254031824
Chemokine signaling pathway,1,-0.10465351331474577,0.8507012216242139
Chemokine signaling pathway,2,-0.05227225595845504,0.7602421399643451
Chemokine signaling pathway,3,-0.10600553973589766,0.2959107825267715
Chemokine signaling pathway,4,-0.21228550118281092,0.15326366155199492
Chemokine signaling pathway,5,-0.21556254866414118,0.1579267235849372
Chemokine signaling pathway,6,-0.1452016770611337,0.1523437440475967
Chemokine signaling pathway,7,-0.2421164886047999,0.045502648110211714
Chemokine signaling pathway,8,0.27806496143814874,0.03345928829188426
Chemokine signaling pathway,9,-0.12727011575919125,0.40711253189153784
Chemokine signaling pathway,10,-0.2935337376897378,0.05113812404179058
Chemokine signaling pathway,11,0.08899679154210023,0.47643591713298417
Chemokine signaling pathway,12,0.09981059454607547,0.5337183601001061
Chemokine signaling pathway,13,0.10624812851097327,0.39010783026086715
Chemokine signaling pathway,14,0.12337451475433503,0.6177841112789546
Chemokine signaling pathway,15,-0.06380171185191029,0.8032863929737604
Chemokine signaling pathway,16,0.2385709410978093,0.07900504729602251
Chemokine signaling pathway,17,0.020667194711928433,0.8094879628046548
Chemokine signaling pathway,18,-0.12428138792561906,0.47247726377686594
Chemokine signaling pathway,19,0.18976298809918202,0.07604506136014026
Chemokine signaling pathway,20,-0.1660116797231149,0.11404300753995898
Chemokine signaling pathway,21,0.08854672222157711,0.613277281043298
Chemokine signaling pathway,22,-0.5069847888765178,0.0002328904100327848
Chemokine signaling pathway,23,-0.17693742709979782,0.21650710706427723
Chemokine signaling pathway,24,-0.1116971148033661,0.3633074380500897
Chemokine signaling pathway,25,0.00278726460035667,0.9661395933586795
Chemokine signaling pathway,26,-0.16929377184896793,0.15887209901445842
Chemokine signaling pathway,27,0.001995746980134791,0.9980827993960729
Chemokine signaling pathway,28,-0.28259347530814205,0.014344796417859367
Chemokine signaling pathway,29,-0.15599485141194422,0.24842954466362643
Chemokine signaling pathway,30,-0.11335746747394713,0.44337209411357226
Chemokine signaling pathway,31,-0.30684450189932405,0.041667910186891824
Chemokine signaling pathway,32,-0.24226356206869826,0.17306541297972577
Chemokine signaling pathway,33,-0.05568243893498719,0.7835262605544728
Chemokine signaling pathway,34,0.007011359806050827,0.9393471223560074
Chemokine signaling pathway,35,-0.19143968041128642,0.1343984961658583
Chemokine signaling pathway,36,0.24888363868019725,0.07604506136014026
Chemokine signaling pathway,37,0.011140808859012929,0.5722973048022764
Chemokine signaling pathway,38,-0.04106714201097476,0.7700208729947233
Chemokine signaling pathway,39,0.17220517572774222,0.14915711146204702
Chemokine signaling pathway,40,-0.4195040050723023,0.010496086820310576
Chemokine signaling pathway,41,-0.16308255367423027,0.2693705647276119
Chemokine signaling pathway,42,-0.05179940555209546,0.6543463775072307
Chemokine signaling pathway,43,-0.2942327999703189,0.06279895809361855
Chemokine signaling pathway,44,0.009701454483602072,0.7323458976481958
Chemokine signaling pathway,45,0.22428971909320417,0.020582680401483783
Chemokine signaling pathway,46,-0.23861658411726078,0.1528031760915195
Chemokine signaling pathway,47,0.07935999818440509,0.37526509909432726
Chemokine signaling pathway,48,0.0326620119384802,0.5263724004132546
Chemokine signaling pathway,49,-0.2461035937497523,0.056927945162218226
ECM-receptor interaction,0,0.09192372138000895,0.31634777486211496
ECM-receptor interaction,1,-0.039579029683435366,0.5832440641286252
ECM-receptor interaction,2,0.14614578682343143,0.3909919056163492
ECM-receptor interaction,3,-0.13479597724557288,0.2929599823561083
ECM-receptor interaction,4,0.08697275726291875,0.34418700477290665
ECM-receptor interaction,5,0.0544664741705375,0.5253272098261426
ECM-receptor interaction,6,0.1407388934643289,0.36077644233570105
ECM-receptor interaction,7,-0.1602697107764666,0.21949956765724232
ECM-receptor interaction,8,0.1544359653300763,0.258415673768558
ECM-receptor interaction,9,-0.07021392231643939,0.7909207067484076
ECM-receptor interaction,10,-0.15851420166885016,0.37011090773414634
ECM-receptor interaction,11,0.14749867548492196,0.26729261262333937
ECM-receptor interaction,12,-0.04772269360469509,0.5560625723688148
ECM-receptor interaction,13,0.3200219808598944,0.0532734207733772
ECM-receptor interaction,14,-0.0481542604016387,0.6811542692274684
ECM-receptor interaction,15,-0.06441495742425567,0.45007018084347294
ECM-receptor interaction,16,0.053724501752384544,0.8231730796588689
ECM-receptor interaction,17,0.19717220542487213,0.21178043629050458
ECM-receptor interaction,18,0.10822764905106334,0.5087497825375422
ECM-receptor interaction,19,0.04558022979834588,0.6211737132172439
ECM-receptor interaction,20,-0.0863093712193314,0.6359543537784436
ECM-receptor interaction,21,0.1027829838738745,0.5474969005065631
ECM-receptor interaction,22,0.12822409911266355,0.40711253189153784
ECM-receptor interaction,23,-0.3157197441533109,0.0641694393257609
ECM-receptor interaction,24,0.09957389946998796,0.5998447636114543
ECM-receptor interaction,25,-0.1514436069567359,0.2471187385544762
ECM-receptor interaction,26,-0.15754313095641512,0.21829903996809352
ECM-receptor interaction,27,-0.26302591912461487,0.05947835158282551
ECM-receptor interaction,28,0.008809595196057616,0.943171127563447
ECM-receptor interaction,29,-0.18743038225816444,0.21829903996809352
ECM-receptor interaction,30,0.5152071906521127,0.0001344617992403118
ECM-receptor interaction,31,-0.090316100853192,0.5560625723688148
ECM-receptor interaction,32,-0.1159500629942798,0.4443254621122352
ECM-receptor interaction,33,-0.28696750694026885,0.09366120252602829
ECM-receptor interaction,34,-0.22420528579825083,0.31019803745012553
ECM-receptor interaction,35,-0.22425827909619261,0.3079123730176049
ECM-receptor interaction,36,-0.22914350853460905,0.2543883284167556
ECM-receptor interaction,37,0.3059615596999975,0.029421724358522187
ECM-receptor interaction,38,-0.010541673645684507,0.6682802284392713
ECM-receptor interaction,39,0.011162609932552286,0.9725255299474064
ECM-receptor interaction,40,-0.1655965566730751,0.280639993797991
ECM-receptor interaction,41,-0.07159299037659206,0.7786074237929612
ECM-receptor interaction,42,0.18747637732942107,0.14076416785626988
ECM-receptor interaction,43,0.03963715112502113,0.7179278968311067
ECM-receptor interaction,44,-0.032806432092718885,0.8469358594223297
ECM-receptor interaction,45,-0.11787452731148487,0.39454035780265084
ECM-receptor interaction,46,0.13421403008717692,0.4089278615454728
ECM-receptor interaction,47,0.11632448232981463,0.16125426968218637
ECM-receptor interaction,48,-0.0026199802520340274,0.7083710383861914
ECM-receptor interaction,49,-0.2219008258048219,0.1352341607496004
Focal adhesion,0,-0.30443337224940725,0.012204354802305405
Focal adhesion,1,0.12186548441025055,0.6694466430109378
Focal adhesion,2,0.12502074187517895,0.22557330915040652
Focal adhesion,3,-0.30714909319064954,0.0270061205904914
Focal adhesion,4,0.14636638707723806,0.31789762714654735
Focal adhesion,5,0.02486701168649717,0.6348121195029726
Focal adhesion,6,-0.30739640752138453,0.02120357650663035
Focal adhesion,7,0.1653594420804494,0.06579944740477932
Focal adhesion,8,-0.20974661293168095,0.10585179433274088
Focal adhesion,9,0.007395722796754068,0.9291568483602577
Focal adhesion,10,-0.01922939541400747,0.6671146142561986
Focal adhesion,11,0.1260693246399164,0.3981082214948285
Focal adhesion,12,0.30613048431833734,0.03708029752966917
Focal adhesion,13,0.21181306649427128,0.05548268761665457
Focal adhesion,14,0.24711279385233736,0.11258365899110918
Focal adhesion,15,0.22192713467152736,0.058404388388641794
Focal adhesion,16,-0.005951146319134234,0.6893957582246805
Focal adhesion,17,0.5140033952244173,0.00030632444299641295
Focal adhesion,18,-0.15712106759097733,0.22618721923385132
Focal adhesion,19,-0.050509581386041946,0.6776337497389942
Focal adhesion,20,-0.01464035267858847,0.8444275523977408
Focal adhesion,21,-0.11834178147073543,0.4414688688241698
Focal adhesion,22,0.15833402204701144,0.45199439957018817
Focal adhesion,23,-0.06554081333430212,0.3582565380490288
Focal adhesion,24,-0.0420118344029077,0.9482718241100533
Focal adhesion,25,0.03696195244250428,0.566860770479968
Focal adhesion,26,0.08250254361741659,0.7395908556870263
Focal adhesion,27,-0.10142731763271179,0.735965441576304
Focal adhesion,28,-0.09035781500175878,0.6589779300660041
Focal adhesion,29,0.020519166330092712,0.7059889118914777
Focal adhesion,30,0.19219974225604491,0.11888892852033836
Focal adhesion,31,-0.28775994850294734,0.026024466777404952
Focal adhesion,32,-0.3740250454866435,0.005792875095546211
Focal adhesion,33,0.14863529218520977,0.16414836767324492
Focal adhesion,34,-0.023149535788127226,0.7786074237929612
Focal adhesion,35,0.27729589658572545,0.026348200898300915
Focal adhesion,36,-0.014089631699725425,0.90119840379441
Focal adhesion,37,0.06364369926556757,0.6823293254031824
Focal adhesion,38,-0.49210792035781337,0.0004608022766983498
Focal adhesion,39,-0.23860724433000585,0.11663265958437878
Focal adhesion,40,-0.07102541896003317,0.8406680554528617
Focal adhesion,41,0.1583044157074532,0.3666993351601333
Focal adhesion,42,-0.3240421570056525,0.026895492256580656
Focal adhesion,43,-0.17162282635781123,0.24063738697035697
Focal adhesion,44,-0.1317702587170585,0.21413436564032995
Focal adhesion,45,0.22860842842387213,0.02711714152003987
Focal adhesion,46,-0.009790891919781735,0.5400558627160601
Focal adhesion,47,0.28749374491680935,0.03051256458902145
Focal adhesion,48,-0.14960265721796678,0.2863931180714284
Focal adhesion,49,-0.040395875440633555,0.7299361661109105
Cell adhesion molecules,0,0.06398376165760432,0.7884537637544435
Cell adhesion molecules,1,-0.16182821401916525,0.23807867386842085
Cell adhesion molecules,2,-0.2542607853698831,0.046374525406562464
Cell adhesion molecules,3,-0.3181359508533508,0.012259761266115478
Cell adhesion molecules,4,-0.1259108082110152,0.43390292208985015
Cell adhesion molecules,5,-0.244318842422498,0.056927945162218226
Cell adhesion molecules,6,-0.10475751356731307,0.5744788321054869
Cell adhesion molecules,7,0.046632226019312426,0.6405319327076849
Cell adhesion molecules,8,0.07302348260606048,0.7095631740891674
Cell adhesion molecules,9,-0.09432800810169922,0.577758482756553
Cell adhesion molecules,10,-0.018235104801144195,0.8557269905848218
Cell adhesion molecules,11,0.09220630012680564,0.7000462298950013
Cell adhesion molecules,12,-0.18455713180197875,0.3466438974836572
Cell adhesion molecules,13,0.10156079492657297,0.5592914722164841
Cell adhesion molecules,14,0.21384203895499937,0.056511853297386574
Cell adhesion molecules,15,-0.00632733855781927,0.943171127563447
Cell adhesion molecules,16,-0.3164778072886062,0.012315390472400742
Cell adhesion molecules,17,0.04926784002464136,0.8369121889325165
Cell adhesion molecules,18,-0.37410636190070945,0.008919890725830838
Cell adhesion molecules,19,0.16018111715841746,0.30563788084494914
Cell adhesion molecules,20,-0.023919364542276236,0.9904142183632372
Cell adhesion molecules,21,-0.035033979854181586,0.737173264367279
Cell adhesion molecules,22,0.10186193335605798,0.5337183601001061
Cell adhesion molecules,23,-0.22062169624534408,0.1129471086758439
Cell adhesion molecules,24,0.008400900850624017,0.943171127563447
Cell adhesion molecules,25,0.008329143966291227,0.9126231374428873
Cell adhesion molecules,26,-0.28045227626695735,0.0812160944126442
Cell adhesion molecules,27,0.13000585515852675,0.43767648895854727
Cell adhesion molecules,28,-0.19524003124607225,0.2638539051516885
Cell adhesion molecules,29,0.14036108593695668,0.25040486021446196
Cell adhesion molecules,30,0.13021632050502385,0.3918771966549939
Cell adhesion molecules,31,-0.35720646974828657,0.009523060435988337
Cell adhesion molecules,32,0.30488161346150267,0.030389669023904928
Cell adhesion molecules,33,-0.21723495058625414,0.07343326970806664
Cell adhesion molecules,34,0.2648526660599385,0.044136394043956945
Cell adhesion molecules,35,-0.05679081184777439,0.9024668524889021
Cell adhesion molecules,36,-0.3416921155878764,0.009003914221421428
Cell adhesion molecules,37,0.0877434893219921,0.6508814121653823
Cell adhesion molecules,38,-0.36777953048228795,0.009434724169519106
Cell adhesion molecules,39,0.3712270268215505,0.00863129638047105
Cell adhesion molecules,40,0.2730898619198663,0.028364601112857102
Cell adhesion molecules,41,0.05988608747011973,0.9482718241100533
Cell adhesion molecules,42,0.2532376181988009,0.04655057815476207
Cell adhesion molecules,43,0.04114110330967406,0.9495473377754128
Cell adhesion molecules,44,-0.14781787250894068,0.32967983760134745
Cell adhesion molecules,45,-0.018221999671980054,0.8419208218340544
Cell adhesion molecules,46,-0.13718910263674938,0.49144142411802294
Cell adhesion molecules,47,0.08490001749528019,0.7107560212536839
Cell adhesion molecules,48,0.18842503187217668,0.09683920896549802
Cell adhesion molecules,49,-0.06673275878811832,0.5701197205276549
Regulation of actin cytoskeleton,0,-0.183642564520153,0.3079123730176049
Regulation of actin cytoskeleton,1,0.13726580120733933,0.33768978434125596
Regulation of actin cytoskeleton,2,-0.1220555550426727,0.43862282262353436
Regulation of actin cytoskeleton,3,-0.1919875958192085,0.3086730196986601
Regulation of actin cytoskeleton,4,-0.06470525296660641,0.8859976085317693
Regulation of actin cytoskeleton,5,0.14169087469352104,0.1607756899680155
Regulation of actin cytoskeleton,6,-0.1562021317418879,0.18980407353993167
Regulation of actin cytoskeleton,7,-0.04789673513871183,0.9240659590067416
Regulation of actin cytoskeleton,8,0.03161280151295539,0.8244199192992413
Regulation of actin cytoskeleton,9,0.18348609965968884,0.1579267235849372
Regulation of actin cytoskeleton,10,0.09112820463597149,0.3666993351601333
Regulation of actin cytoskeleton,11,0.2382794075055163,0.07525368492262396
Regulation of actin cytoskeleton,12,-0.24671483529251478,0.07089530895375176
Regulation of actin cytoskeleton,13,0.09813360764537288,0.37526509909432726
Regulation of actin cytoskeleton,14,0.20751986073060777,0.057979337119190476
Regulation of actin cytoskeleton,15,-0.1966824110000014,0.20597756341691742
Regulation of actin cytoskeleton,16,0.2623277074218464,0.025704177107842376
Regulation of actin cytoskeleton,17,-0.05908725777655203,0.40801959521385534
Regulation of actin cytoskeleton,18,-0.05551200242869363,0.49852987390565395
Regulation of actin cytoskeleton,19,0.0879511035618507,0.43957033114124733
Regulation of actin cytoskeleton,20,-0.21719985670100156,0.2077061656237792
Regulation of actin cytoskeleton,21,0.32913131784846117,0.023556150026886324
Regulation of actin cytoskeleton,22,0.19914071517648482,0.2490867684386351
Regulation of actin cytoskeleton,23,0.48974029318913564,0.0003682719169826895
Regulation of actin cytoskeleton,24,-0.07552179232045915,0.47149043832047355
Regulation of actin cytoskeleton,25,0.0987216868951355,0.46363688972241124
Regulation of actin cytoskeleton,26,-0.07745914131753448,0.6520355673876495
Regulation of actin cytoskeleton,27,-0.1348255060859309,0.31634777486211496
Regulation of actin cytoskeleton,28,0.040333438900036225,0.8897941001044716
Regulation of actin cytoskeleton,29,-0.166344978430058,0.18024755034980178
Regulation of actin cytoskeleton,30,-0.2540987047294893,0.10935395954265212
Regulation of actin cytoskeleton,31,-0.10432539575848179,0.32967983760134745
Regulation of actin cytoskeleton,32,-0.07042020160199979,0.6882161158831472
Regulation of actin cytoskeleton,33,0.05503026840232177,0.5657764416920884
Regulation of actin cytoskeleton,34,-0.31024461079117116,0.0641694393257609
Regulation of actin cytoskeleton,35,-0.07107933732039753,0.5389970028985324
Regulation of actin cytoskeleton,36,-0.18675499807569884,0.21591215520519713
Regulation of actin cytoskeleton,37,-0.2273572563890401,0.1097091567004972
Regulation of actin cytoskeleton,38,0.052472491738670295,0.3981082214948285
Regulation of actin cytoskeleton,39,-0.12081716054040739,0.3265106012745058
Regulation of actin cytoskeleton,40,-0.35586547431452725,0.027905373960335853
Regulation of actin cytoskeleton,41,-0.04231517135673141,0.8119719680216386
Regulation of actin cytoskeleton,42,0.38435455654233597,0.0034525748558704773
Regulation of actin cytoskeleton,43,-0.1706881870073042,0.24581278392600625
Regulation of actin cytoskeleton,44,0.1767280684574249,0.18711280126014274
Regulation of actin cytoskeleton,45,-0.04019337070360175,0.6929392080416679
Regulation of actin cytoskeleton,46,0.05279443771874974,0.3909919056163492
Regulation of actin cytoskeleton,47,0.22729129544670537,0.17509526643993334
Regulation of actin cytoskeleton,48,0.08443293881737017,0.795860857923634
Regulation of actin cytoskeleton,49,0.07982092640288921,0.45488942893630424
Glycolysis / Gluconeogenesis,0,-0.3367328632933798,0.009883826052484352
Glycolysis / Gluconeogenesis,1,0.33400853177552997,0.00582133660565035
Glycolysis / Gluconeogenesis,2,-0.05487200383803321,0.737173264367279
Glycolysis / Gluconeogenesis,3,-0.1728500573951906,0.3565827683952403
Glycolysis / Gluconeogenesis,4,0.09097173922117839,0.45007018084347294
Glycolysis / Gluconeogenesis,5,0.02766769846060301,0.8645360628942248
Glycolysis / Gluconeogenesis,6,-0.11235065815904893,0.29443290449460446
Glycolysis / Gluconeogenesis,7,0.045188585884816154,0.807005875480009
Glycolysis / Gluconeogenesis,8,-0.030576111535428434,0.921521666969221
Glycolysis / Gluconeogenesis,9,-0.14623772494084725,0.6416784764594163
Glycolysis / Gluconeogenesis,10,0.3290957284728143,0.029421724358522187
Glycolysis / Gluconeogenesis,11,0.027253887113627997,0.8923265047595759
Glycolysis / Gluconeogenesis,12,0.057232529448407954,0.8544699913176522
Glycolysis / Gluconeogenesis,13,-0.05267290482951231,0.5799498004890421
Glycolysis / Gluconeogenesis,14,0.15339520367758563,0.1695555803401846
Glycolysis / Gluconeogenesis,15,-0.22254342494147888,0.06123074211960293
Glycolysis / Gluconeogenesis,16,-0.04329216131406248,0.7311407002836381
Glycolysis / Gluconeogenesis,17,-0.2062255600887069,0.16366331930570022
Glycolysis / Gluconeogenesis,18,0.2959250058316789,0.03947044957506836
Glycolysis / Gluconeogenesis,19,-0.09129124530291483,0.7155344716853979
Glycolysis / Gluconeogenesis,20,-0.20071542732000458,0.16806781165266937
Glycolysis / Gluconeogenesis,21,-0.09213596166404901,0.417156269771382
Glycolysis / Gluconeogenesis,22,-0.21727471533691875,0.19693465669323817
Glycolysis / Gluconeogenesis,23,0.1293230231409908,0.2842264297064181
Glycolysis / Gluconeogenesis,24,0.20261968618587606,0.08290712673072961
Glycolysis / Gluconeogenesis,25,0.10678830408144163,0.8595001728424063
Glycolysis / Gluconeogenesis,26,0.0025815837192787864,0.9584793709945251
Glycolysis / Gluconeogenesis,27,-0.05082871123654813,0.8809397021664249
Glycolysis / Gluconeogenesis,28,0.03031422523228071,0.9037355502125438
Glycolysis / Gluconeogenesis,29,0.093773062075529,0.4558567547344078
Glycolysis / Gluconeogenesis,30,-0.1147041685627372,0.5496321871394099
Glycolysis / Gluconeogenesis,31,-0.1884706232286821,0.19472004470307613
Glycolysis / Gluconeogenesis,32,-0.199756884638308,0.3918771966549939
Glycolysis / Gluconeogenesis,33,0.057260285191453306,0.6155288833540299
