pathway,rep,drug,rho
Focal adhesion,21,5-Fluorouracil,0.06347347153694101
Focal adhesion,21,Palbociclib,0.06798905117609545
Focal adhesion,21,Docetaxel,0.06563923021047087
Focal adhesion,21,Cisplatin,0.11273138952065496
Focal adhesion,21,AZD7762,0.10393707525440167
Focal adhesion,21,AZD6738,0.09121410502164515
Focal adhesion,21,Talazoparib,0.07610313949724888
Focal adhesion,21,Niraparib,0.10467815661761778
Focal adhesion,21,Olaparib,0.08405071723821593
Focal adhesion,21,Ribociclib,0.04567449882808573
Focal adhesion,21,Trametinib,0.054596091564126564
Focal adhesion,21,Erlotinib,0.061114299654418135
Focal adhesion,21,Selumetinib,0.0657909610433108
Focal adhesion,22,MK-1775,0.12208326307675285
Focal adhesion,22,Paclitaxel,0.06771762076444833
Focal adhesion,22,Gefitinib,0.013686633644348575
Focal adhesion,22,Gemcitabine,0.14345661455832898
Focal adhesion,22,5-Fluorouracil,0.11600913791782728
Focal adhesion,22,Palbociclib,0.12591767435067205
Focal adhesion,22,Docetaxel,0.04300985196436164
Focal adhesion,22,Cisplatin,0.11367665011716842
Focal adhesion,22,AZD7762,0.13133741768478324
Focal adhesion,22,AZD6738,0.09477960443609057
Focal adhesion,22,Talazoparib,0.0734849479924944
Focal adhesion,22,Niraparib,0.07620941575432794
Focal adhesion,22,Olaparib,0.04877120953192209
Focal adhesion,22,Ribociclib,0.06175032394705418
Focal adhesion,22,Trametinib,0.06942961164769375
Focal adhesion,22,Erlotinib,0.03748227866416725
Focal adhesion,22,Selumetinib,0.02442679256645889
Focal adhesion,23,MK-1775,0.10532195609962455
Focal adhesion,23,Paclitaxel,0.05850726485630506
Focal adhesion,23,Gefitinib,0.12113199856182
Focal adhesion,23,Gemcitabine,0.08439908252765425
Focal adhesion,23,5-Fluorouracil,0.060613789091317295
Focal adhesion,23,Palbociclib,0.08069792032488514
Focal adhesion,23,Docetaxel,0.06557832839396982
Focal adhesion,23,Cisplatin,0.07115687686745441
Focal adhesion,23,AZD7762,0.07796062763720966
Focal adhesion,23,AZD6738,0.058975501482461765
Focal adhesion,23,Talazoparib,0.048516836620497834
Focal adhesion,23,Niraparib,0.015528157342228639
Focal adhesion,23,Olaparib,0.0029727677442818426
Focal adhesion,23,Ribociclib,0.021525910818577916
Focal adhesion,23,Trametinib,0.1436126704301957
Focal adhesion,23,Erlotinib,0.14260173478737043
Focal adhesion,23,Selumetinib,0.13862217203365598
Focal adhesion,24,MK-1775,-0.10125555506225788
Focal adhesion,24,Paclitaxel,-0.10853133803877979
Focal adhesion,24,Gefitinib,-0.08677594411617144
Focal adhesion,24,Gemcitabine,-0.11519658462154955
Focal adhesion,24,5-Fluorouracil,-0.1017954246461081
Focal adhesion,24,Palbociclib,-0.11345934802885922
Focal adhesion,24,Docetaxel,-0.08918755303281586
Focal adhesion,24,Cisplatin,-0.11624936366515985
Focal adhesion,24,AZD7762,-0.1093238782736595
Focal adhesion,24,AZD6738,-0.09602591208377145
Focal adhesion,24,Talazoparib,-0.053095364997983736
Focal adhesion,24,Niraparib,-0.12216412044550454
Focal adhesion,24,Olaparib,-0.12261469036918578
Focal adhesion,24,Ribociclib,-0.09655322174633053
Focal adhesion,24,Trametinib,0.08134189186919923
Focal adhesion,24,Erlotinib,-0.0702184483160389
Focal adhesion,24,Selumetinib,0.04099629620343023
Focal adhesion,25,MK-1775,0.06730121106625679
Focal adhesion,25,Paclitaxel,0.03297287586082043
Focal adhesion,25,Gefitinib,0.004862000740253237
Focal adhesion,25,Gemcitabine,0.03536570189141833
Focal adhesion,25,5-Fluorouracil,0.038602688053191496
Focal adhesion,25,Palbociclib,0.06267584788483707
Focal adhesion,25,Docetaxel,0.022266819783456487
Focal adhesion,25,Cisplatin,0.04579338101349363
Focal adhesion,25,AZD7762,0.06546240178360083
Focal adhesion,25,AZD6738,0.008462511510385743
Focal adhesion,25,Talazoparib,-0.003547050592329108
Focal adhesion,25,Niraparib,0.03622306604241251
Focal adhesion,25,Olaparib,-0.030475498837057104
Focal adhesion,25,Ribociclib,0.04582054816925344
Focal adhesion,25,Trametinib,0.05120063416100761
Focal adhesion,25,Erlotinib,0.02773748200262194
Focal adhesion,25,Selumetinib,0.03351062912093663
Focal adhesion,26,MK-1775,0.10187149728293937
Focal adhesion,26,Paclitaxel,0.042948144777706636
Focal adhesion,26,Gefitinib,-0.012270859073312443
Focal adhesion,26,Gemcitabine,0.03153177441553234
Focal adhesion,26,5-Fluorouracil,0.031249590249820516
Focal adhesion,26,Palbociclib,0.0397906935111829
Focal adhesion,26,Docetaxel,0.051124768849858386
Focal adhesion,26,Cisplatin,0.08837556280984303
Focal adhesion,26,AZD7762,0.06710570415956528
Focal adhesion,26,AZD6738,0.0788685305191135
Focal adhesion,26,Talazoparib,0.08649826864015388
Focal adhesion,26,Niraparib,0.08591512943735002
Focal adhesion,26,Olaparib,0.0796762530764331
Focal adhesion,26,Ribociclib,0.0406333466830421
Focal adhesion,26,Trametinib,0.03842565297213515
Focal adhesion,26,Erlotinib,0.011097564594456013
Focal adhesion,26,Selumetinib,0.035060468199820526
Focal adhesion,27,MK-1775,-0.03104214451684674
Focal adhesion,27,Paclitaxel,-0.06465978600746555
Focal adhesion,27,Gefitinib,-0.0719038931385334
Focal adhesion,27,Gemcitabine,-0.017073671759569062
Focal adhesion,27,5-Fluorouracil,-0.03633053848247166
Focal adhesion,27,Palbociclib,-0.06027380893112659
Focal adhesion,27,Docetaxel,-0.06620592190055719
Focal adhesion,27,Cisplatin,-0.033006737040565094
Focal adhesion,27,AZD7762,-0.02727264989725478
Focal adhesion,27,AZD6738,-0.05663468640797983
Focal adhesion,27,Talazoparib,-0.027244102530364068
Focal adhesion,27,Niraparib,-0.08766420199297886
Focal adhesion,27,Olaparib,-0.07552305976245186
Focal adhesion,27,Ribociclib,-0.0591388034627657
Focal adhesion,27,Trametinib,0.16373557363069827
Focal adhesion,27,Erlotinib,-0.046490594666266094
Focal adhesion,27,Selumetinib,0.09269681983252977
Focal adhesion,28,MK-1775,0.025532272671750594
Focal adhesion,28,Paclitaxel,-0.00019973955415959977
Focal adhesion,28,Gefitinib,-0.05612085680746583
Focal adhesion,28,Gemcitabine,0.061853701760758335
Focal adhesion,28,5-Fluorouracil,0.022875182216623675
Focal adhesion,28,Palbociclib,0.03592383647582777
Focal adhesion,28,Docetaxel,0.002184333650078371
Focal adhesion,28,Cisplatin,0.06456839302708135
Focal adhesion,28,AZD7762,0.020185817824552622
Focal adhesion,28,AZD6738,0.020709722966322158
Focal adhesion,28,Talazoparib,0.057322629642656435
Focal adhesion,28,Niraparib,0.04465144033082741
Focal adhesion,28,Olaparib,0.01908788287344315
Focal adhesion,28,Ribociclib,0.05334748356456087
Focal adhesion,28,Trametinib,0.02905774596340002
Focal adhesion,28,Erlotinib,-0.007046506904161129
Focal adhesion,28,Selumetinib,0.007141304405334883
Focal adhesion,29,MK-1775,-0.013863714732442621
Focal adhesion,29,Paclitaxel,-0.05389289699645354
Focal adhesion,29,Gefitinib,-0.030501768855581837
Focal adhesion,29,Gemcitabine,-0.025253401012752922
Focal adhesion,29,5-Fluorouracil,-0.030191037322979293
Focal adhesion,29,Palbociclib,-0.06931166150340223
Focal adhesion,29,Docetaxel,-0.036573651381750366
Focal adhesion,29,Cisplatin,-0.07430410329868159
Focal adhesion,29,AZD7762,0.0009370943473223099
Focal adhesion,29,AZD6738,0.01283299606340782
Focal adhesion,29,Talazoparib,-0.053704176127822266
Focal adhesion,29,Niraparib,-0.04748731413444314
Focal adhesion,29,Olaparib,-0.0697550654323592
Focal adhesion,29,Ribociclib,-0.13403996309315436
Focal adhesion,29,Trametinib,0.10563721932544021
Focal adhesion,29,Erlotinib,-0.022921143247282533
Focal adhesion,29,Selumetinib,0.06536422276515637
Focal adhesion,30,MK-1775,0.04051669583896249
Focal adhesion,30,Paclitaxel,-0.010910638000294903
Focal adhesion,30,Gefitinib,0.0006054986231243793
Focal adhesion,30,Gemcitabine,0.02885602810661947
Focal adhesion,30,5-Fluorouracil,0.009144289802011013
Focal adhesion,30,Palbociclib,-0.027111429891321197
Focal adhesion,30,Docetaxel,0.014186523194025498
Focal adhesion,30,Cisplatin,0.06611070995530187
Focal adhesion,30,AZD7762,-0.027950839639939717
Focal adhesion,30,AZD6738,0.012450838604781371
Focal adhesion,30,Talazoparib,0.061418728222856246
Focal adhesion,30,Niraparib,0.032263355325464135
Focal adhesion,30,Olaparib,0.00979551942060577
Focal adhesion,30,Ribociclib,-0.021136783293740444
Focal adhesion,30,Trametinib,0.03745886108197971
Focal adhesion,30,Erlotinib,0.013708026916877473
Focal adhesion,30,Selumetinib,0.03056265916997323
Focal adhesion,31,MK-1775,0.14839201952722708
Focal adhesion,31,Paclitaxel,0.08268127175414022
Focal adhesion,31,Gefitinib,-0.022295171492383185
Focal adhesion,31,Gemcitabine,0.10625686511265628
Focal adhesion,31,5-Fluorouracil,0.043599719449084126
Focal adhesion,31,Palbociclib,0.10448298386281865
Focal adhesion,31,Docetaxel,0.06958817530330816
Focal adhesion,31,Cisplatin,0.13684551825892807
Focal adhesion,31,AZD7762,0.05830191244354648
Focal adhesion,31,AZD6738,0.05181542620574669
Focal adhesion,31,Talazoparib,0.08192118948435541
Focal adhesion,31,Niraparib,0.08815564916965347
Focal adhesion,31,Olaparib,0.06435156185841748
Focal adhesion,31,Ribociclib,0.07308266245487571
Focal adhesion,31,Trametinib,-0.0031212554584474786
Focal adhesion,31,Erlotinib,-0.0006959484592358093
Focal adhesion,31,Selumetinib,-0.005308246002390985
Focal adhesion,32,MK-1775,-0.12217509312399517
Focal adhesion,32,Paclitaxel,-0.13044172967138784
Focal adhesion,32,Gefitinib,-0.10329302273368757
Focal adhesion,32,Gemcitabine,-0.12105815726631702
Focal adhesion,32,5-Fluorouracil,-0.11683441216002811
Focal adhesion,32,Palbociclib,-0.12647330134812873
Focal adhesion,32,Docetaxel,-0.12173624419325765
Focal adhesion,32,Cisplatin,-0.0984202793501322
Focal adhesion,32,AZD7762,-0.12748168287302908
Focal adhesion,32,AZD6738,-0.11340049287339485
Focal adhesion,32,Talazoparib,-0.07458338902101853
Focal adhesion,32,Niraparib,-0.09957305469017594
Focal adhesion,32,Olaparib,-0.09228119225397907
Focal adhesion,32,Ribociclib,-0.055746244503021625
Focal adhesion,32,Trametinib,-0.03587444771426685
Focal adhesion,32,Erlotinib,-0.10043299523528114
Focal adhesion,32,Selumetinib,-0.07569087043245004
Focal adhesion,33,MK-1775,0.04504397237645442
Focal adhesion,33,Paclitaxel,-0.041753963103735976
Focal adhesion,33,Gefitinib,-0.059420688582732493
Focal adhesion,33,Gemcitabine,-0.0038457742880928496
Focal adhesion,33,5-Fluorouracil,-0.020743423121434887
Focal adhesion,33,Palbociclib,-0.05347215144247103
Focal adhesion,33,Docetaxel,-0.040013448087231236
Focal adhesion,33,Cisplatin,0.02599795590731514
Focal adhesion,33,AZD7762,-0.014461254138045495
Focal adhesion,33,AZD6738,-0.008633197620239967
Focal adhesion,33,Talazoparib,-0.0073868899725591025
Focal adhesion,33,Niraparib,-0.001126390303924791
Focal adhesion,33,Olaparib,-0.03911426330885836
Focal adhesion,33,Ribociclib,-0.06793916765447611
Focal adhesion,33,Trametinib,-0.00627894849075063
Focal adhesion,33,Erlotinib,-0.06438724031615116
Focal adhesion,33,Selumetinib,-0.008462143454084171
Focal adhesion,34,MK-1775,-0.08482496967561128
Focal adhesion,34,Paclitaxel,-0.07150492010762886
Focal adhesion,34,Gefitinib,-0.01922937751787891
Focal adhesion,34,Gemcitabine,0.008085460832943614
Focal adhesion,34,5-Fluorouracil,-0.03232942143159639
Focal adhesion,34,Palbociclib,-0.05529239689588445
Focal adhesion,34,Docetaxel,-0.06764127247438773
Focal adhesion,34,Cisplatin,-0.05269600090725878
Focal adhesion,34,AZD7762,-0.04544517674868725
Focal adhesion,34,AZD6738,-0.03961346267138484
Focal adhesion,34,Talazoparib,-0.026353015220738314
Focal adhesion,34,Niraparib,-0.08947266963427394
Focal adhesion,34,Olaparib,-0.06848262578726667
Focal adhesion,34,Ribociclib,-0.040218432213575704
Focal adhesion,34,Trametinib,0.10728910201393506
Focal adhesion,34,Erlotinib,0.020080208669520174
Focal adhesion,34,Selumetinib,0.06912805851911166
Focal adhesion,35,MK-1775,-0.038242636976178246
Focal adhesion,35,Paclitaxel,-0.04709342488120408
Focal adhesion,35,Gefitinib,-0.04790103242092943
Focal adhesion,35,Gemcitabine,-0.015783151348661803
Focal adhesion,35,5-Fluorouracil,-0.03421888446275627
Focal adhesion,35,Palbociclib,-0.07169742546743395
Focal adhesion,35,Docetaxel,-0.053584489127412635
Focal adhesion,35,Cisplatin,0.004167317474554082
Focal adhesion,35,AZD7762,-0.04084619824294522
Focal adhesion,35,AZD6738,-0.03246003541161691
Focal adhesion,35,Talazoparib,0.013900083295741748
Focal adhesion,35,Niraparib,0.006696876421186148
Focal adhesion,35,Olaparib,-0.016222150502362347
Focal adhesion,35,Ribociclib,-0.058029297741675534
Focal adhesion,35,Trametinib,-0.0872483903862774
Focal adhesion,35,Erlotinib,-0.0256504417480742
Focal adhesion,35,Selumetinib,-0.07347991022186662
Focal adhesion,36,MK-1775,0.050726347609393804
Focal adhesion,36,Paclitaxel,0.04292553231867878
Focal adhesion,36,Gefitinib,0.07303897877258285
Focal adhesion,36,Gemcitabine,0.030494706775295415
Focal adhesion,36,5-Fluorouracil,0.0587552887965272
Focal adhesion,36,Palbociclib,0.06667070800155957
Focal adhesion,36,Docetaxel,0.034488715937187026
Focal adhesion,36,Cisplatin,0.049746972794428364
Focal adhesion,36,AZD7762,0.041800338197734106
Focal adhesion,36,AZD6738,0.03891689311714013
Focal adhesion,36,Talazoparib,-0.012543933845560353
Focal adhesion,36,Niraparib,-0.020773971794465395
Focal adhesion,36,Olaparib,-0.03593733933479804
Focal adhesion,36,Ribociclib,0.10113451054607822
Focal adhesion,36,Trametinib,0.05995368011444711
Focal adhesion,36,Erlotinib,0.08764018631930125
Focal adhesion,36,Selumetinib,0.050385527474137715
Focal adhesion,37,MK-1775,0.020397151152211752
Focal adhesion,37,Paclitaxel,-0.00794028562549213
Focal adhesion,37,Gefitinib,-0.06681381250889948
Focal adhesion,37,Gemcitabine,-0.018768064950895537
Focal adhesion,37,5-Fluorouracil,-0.041585255296502706
Focal adhesion,37,Palbociclib,-0.07718116534665478
Focal adhesion,37,Docetaxel,-0.013235017136672746
Focal adhesion,37,Cisplatin,0.03649689993078241
Focal adhesion,37,AZD7762,-0.015546399132675323
Focal adhesion,37,AZD6738,-0.006847618480198915
Focal adhesion,37,Talazoparib,0.023170202345852847
Focal adhesion,37,Niraparib,0.0014015583963878952
Focal adhesion,37,Olaparib,0.005895548842106376
Focal adhesion,37,Ribociclib,-0.03198078009993189
Focal adhesion,37,Trametinib,-0.023853843922504822
Focal adhesion,37,Erlotinib,-0.05332981686208539
Focal adhesion,37,Selumetinib,-0.018199878035343064
Focal adhesion,38,MK-1775,0.14728334193281545
Focal adhesion,38,Paclitaxel,0.08980769288278027
Focal adhesion,38,Gefitinib,0.15297968030169576
Focal adhesion,38,Gemcitabine,0.15803065494928759
Focal adhesion,38,5-Fluorouracil,0.12954116491199658
Focal adhesion,38,Palbociclib,0.13852530501242827
Focal adhesion,38,Docetaxel,0.07926547969620563
Focal adhesion,38,Cisplatin,0.13473177091899746
Focal adhesion,38,AZD7762,0.17286974188441606
Focal adhesion,38,AZD6738,0.1065136994005973
Focal adhesion,38,Talazoparib,0.09409975844004857
Focal adhesion,38,Niraparib,0.09405851313075361
Focal adhesion,38,Olaparib,0.07001654643110757
Focal adhesion,38,Ribociclib,0.09637121790520295
Focal adhesion,38,Trametinib,0.05199087404400251
Focal adhesion,38,Erlotinib,0.14075268893882698
Focal adhesion,38,Selumetinib,0.040307915901895516
Focal adhesion,39,MK-1775,0.08043927979663049
Focal adhesion,39,Paclitaxel,0.02789243370558394
Focal adhesion,39,Gefitinib,0.028922692304241777
Focal adhesion,39,Gemcitabine,0.0722920775190981
Focal adhesion,39,5-Fluorouracil,0.029504405288877038
Focal adhesion,39,Palbociclib,0.028551254649593464
Focal adhesion,39,Docetaxel,0.007024354555906455
Focal adhesion,39,Cisplatin,0.043877371921582836
Focal adhesion,39,AZD7762,0.06207287928834473
Focal adhesion,39,AZD6738,0.025583133451924138
Focal adhesion,39,Talazoparib,0.008248302742870577
Focal adhesion,39,Niraparib,-0.010373758873894941
Focal adhesion,39,Olaparib,-0.023581551269897753
Focal adhesion,39,Ribociclib,-0.012224184933569289
Focal adhesion,39,Trametinib,0.08719631041960488
Focal adhesion,39,Erlotinib,0.042801980418944674
Focal adhesion,39,Selumetinib,0.09818007660631847
Focal adhesion,40,MK-1775,0.0541647065751648
Focal adhesion,40,Paclitaxel,0.018658039120244222
Focal adhesion,40,Gefitinib,0.0641562619833956
Focal adhesion,40,Gemcitabine,-0.019320908519376206
Focal adhesion,40,5-Fluorouracil,0.02139651602505635
Focal adhesion,40,Palbociclib,0.041944984565472646
Focal adhesion,40,Docetaxel,-0.016957676613298178
Focal adhesion,40,Cisplatin,0.003760017169826468
Focal adhesion,40,AZD7762,0.008137747831285751
Focal adhesion,40,AZD6738,0.016564419859305877
Focal adhesion,40,Talazoparib,0.009164670919710587
Focal adhesion,40,Niraparib,-0.016914073345799703
Focal adhesion,40,Olaparib,-0.012375410066477868
Focal adhesion,40,Ribociclib,0.01914801407171255
Focal adhesion,40,Trametinib,0.08661236609364134
Focal adhesion,40,Erlotinib,0.07520496710381787
Focal adhesion,40,Selumetinib,0.03578491801890935
Focal adhesion,41,MK-1775,-0.06377861321446342
Focal adhesion,41,Paclitaxel,-0.09672494301453292
Focal adhesion,41,Gefitinib,-0.03575137888842856
Focal adhesion,41,Gemcitabine,-0.08601017997723111
Focal adhesion,41,5-Fluorouracil,-0.10699723336678812
Focal adhesion,41,Palbociclib,-0.08734365996189042
Focal adhesion,41,Docetaxel,-0.09534535352696483
Focal adhesion,41,Cisplatin,-0.07761056008737657
Focal adhesion,41,AZD7762,-0.04811823164589486
Focal adhesion,41,AZD6738,-0.05288982855707437
Focal adhesion,41,Talazoparib,-0.05592663809782982
Focal adhesion,41,Niraparib,-0.12608904984195432
Focal adhesion,41,Olaparib,-0.06719822431237306
Focal adhesion,41,Ribociclib,-0.0706513285337258
Focal adhesion,41,Trametinib,0.1344805954966931
Focal adhesion,41,Erlotinib,-0.016021352786335725
Focal adhesion,41,Selumetinib,0.05963712869157595
Focal adhesion,42,MK-1775,0.09425270883687079
Focal adhesion,42,Paclitaxel,0.06769521533709011
Focal adhesion,42,Gefitinib,0.06157310483784704
Focal adhesion,42,Gemcitabine,0.12958859816786172
Focal adhesion,42,5-Fluorouracil,0.09089628840523735
Focal adhesion,42,Palbociclib,0.17759624141822813
Focal adhesion,42,Docetaxel,0.03151529257551821
Focal adhesion,42,Cisplatin,0.1052799516742076
Focal adhesion,42,AZD7762,0.0958797017179718
Focal adhesion,42,AZD6738,0.07431024523821408
Focal adhesion,42,Talazoparib,0.08739766022008386
Focal adhesion,42,Niraparib,0.11788084223243628
Focal adhesion,42,Olaparib,0.06342074747174074
Focal adhesion,42,Ribociclib,0.08088552505876823
Focal adhesion,42,Trametinib,0.09298790636003589
Focal adhesion,42,Erlotinib,0.06688144285431342
Focal adhesion,42,Selumetinib,0.0843170519794413
Focal adhesion,43,MK-1775,0.1144866040158163
Focal adhesion,43,Paclitaxel,0.03397359794127708
Focal adhesion,43,Gefitinib,0.09089969292602688
Focal adhesion,43,Gemcitabine,0.05538223682076647
Focal adhesion,43,5-Fluorouracil,0.06632441264540237
Focal adhesion,43,Palbociclib,0.05883481229953764
Focal adhesion,43,Docetaxel,0.020523095535931936
Focal adhesion,43,Cisplatin,0.04096027269291383
Focal adhesion,43,AZD7762,0.09023017550994776
Focal adhesion,43,AZD6738,0.04790229761446608
Focal adhesion,43,Talazoparib,0.0418705219337402
Focal adhesion,43,Niraparib,0.012515846549046606
Focal adhesion,43,Olaparib,-0.0025559899897887378
Focal adhesion,43,Ribociclib,0.034831422162648215
Focal adhesion,43,Trametinib,0.12253514420100842
Focal adhesion,43,Erlotinib,0.11207107351211514
Focal adhesion,43,Selumetinib,0.09997147563662814
Focal adhesion,44,MK-1775,0.08307269963086253
Focal adhesion,44,Paclitaxel,0.01782452961829571
Focal adhesion,44,Gefitinib,-0.010588749761050946
Focal adhesion,44,Gemcitabine,0.05823324693978438
Focal adhesion,44,5-Fluorouracil,0.03107354432007464
Focal adhesion,44,Palbociclib,0.03444868981416085
Focal adhesion,44,Docetaxel,-0.0023341785727177956
Focal adhesion,44,Cisplatin,0.04480940549475852
Focal adhesion,44,AZD7762,0.10584572322028099
Focal adhesion,44,AZD6738,0.05243343874312453
Focal adhesion,44,Talazoparib,0.022183351387261706
Focal adhesion,44,Niraparib,0.017043100083019697
Focal adhesion,44,Olaparib,-0.013362376042663247
Focal adhesion,44,Ribociclib,-0.015918642074678163
Focal adhesion,44,Trametinib,0.03810291360269381
Focal adhesion,44,Erlotinib,-0.012494913346894673
Focal adhesion,44,Selumetinib,0.026366748321490732
Focal adhesion,45,MK-1775,-0.05626766526475554
Focal adhesion,45,Paclitaxel,-0.07407818574007265
Focal adhesion,45,Gefitinib,-0.052453474808041384
Focal adhesion,45,Gemcitabine,-0.08208276620074573
Focal adhesion,45,5-Fluorouracil,-0.11068028076254825
Focal adhesion,45,Palbociclib,-0.13768452639368847
Focal adhesion,45,Docetaxel,-0.09707504562791122
Focal adhesion,45,Cisplatin,-0.07097593118819386
Focal adhesion,45,AZD7762,-0.07291337955967124
Focal adhesion,45,AZD6738,-0.09154818512587869
Focal adhesion,45,Talazoparib,-0.07428303207541657
Focal adhesion,45,Niraparib,-0.12662767723578675
Focal adhesion,45,Olaparib,-0.11431265140628562
Focal adhesion,45,Ribociclib,-0.12213909261699762
Focal adhesion,45,Trametinib,-0.012215926670302756
Focal adhesion,45,Erlotinib,-0.04767999160831632
Focal adhesion,45,Selumetinib,-0.03452556737604151
Focal adhesion,46,MK-1775,-0.10455646800291041
Focal adhesion,46,Paclitaxel,-0.08694918361661783
Focal adhesion,46,Gefitinib,-0.1165301216127031
Focal adhesion,46,Gemcitabine,-0.08161289632475079
Focal adhesion,46,5-Fluorouracil,-0.07322319095151984
Focal adhesion,46,Palbociclib,-0.11090373758243448
Focal adhesion,46,Docetaxel,-0.0820685044910259
Focal adhesion,46,Cisplatin,-0.13115299847417658
Focal adhesion,46,AZD7762,-0.09075847432381731
Focal adhesion,46,AZD6738,-0.08566533422617659
Focal adhesion,46,Talazoparib,-0.0811792569909419
Focal adhesion,46,Niraparib,-0.12481511496813667
Focal adhesion,46,Olaparib,-0.15947081325030288
Focal adhesion,46,Ribociclib,-0.0680327919761886
Focal adhesion,46,Trametinib,0.10104902947003802
Focal adhesion,46,Erlotinib,-0.10404217833201944
Focal adhesion,46,Selumetinib,0.04008222837847505
Focal adhesion,47,MK-1775,0.06683700005589854
Focal adhesion,47,Paclitaxel,0.006311360448807854
Focal adhesion,47,Gefitinib,0.08064033055136444
Focal adhesion,47,Gemcitabine,0.06293132460472478
Focal adhesion,47,5-Fluorouracil,0.06561157960333192
Focal adhesion,47,Palbociclib,0.050368298128182394
Focal adhesion,47,Docetaxel,-0.006181643641572303
Focal adhesion,47,Cisplatin,0.02194510394255009
Focal adhesion,47,AZD7762,0.028084490084448216
Focal adhesion,47,AZD6738,0.01684053109604176
Focal adhesion,47,Talazoparib,-0.007935109833751269
Focal adhesion,47,Niraparib,-0.019716776075236225
Focal adhesion,47,Olaparib,-0.021409835062469507
Focal adhesion,47,Ribociclib,0.046021621927506244
Focal adhesion,47,Trametinib,0.1147900894399816
Focal adhesion,47,Erlotinib,0.08646937622048044
Focal adhesion,47,Selumetinib,0.08366798469161828
Focal adhesion,48,MK-1775,0.05940159566208842
Focal adhesion,48,Paclitaxel,0.019369790996928798
Focal adhesion,48,Gefitinib,0.047080841956394066
Focal adhesion,48,Gemcitabine,0.030374605403388554
Focal adhesion,48,5-Fluorouracil,0.015627831589398226
Focal adhesion,48,Palbociclib,0.0845697001133021
Focal adhesion,48,Docetaxel,-0.01113657862646782
Focal adhesion,48,Cisplatin,0.01969271439452093
Focal adhesion,48,AZD7762,0.043381485065770505
Focal adhesion,48,AZD6738,0.04003725649912667
Focal adhesion,48,Talazoparib,0.018482683296063798
Focal adhesion,48,Niraparib,0.036334978161609376
Focal adhesion,48,Olaparib,-0.019654436539157393
Focal adhesion,48,Ribociclib,0.0697368236419125
Focal adhesion,48,Trametinib,0.09033033283101316
Focal adhesion,48,Erlotinib,0.08241813450203476
Focal adhesion,48,Selumetinib,0.07937608015898193
Focal adhesion,49,MK-1775,0.011129585492692816
Focal adhesion,49,Paclitaxel,-0.0508354072922535
Focal adhesion,49,Gefitinib,-0.0002455395601865217
Focal adhesion,49,Gemcitabine,-0.036856214895192516
Focal adhesion,49,5-Fluorouracil,0.002493765471304145
Focal adhesion,49,Palbociclib,-0.012735150669224989
Focal adhesion,49,Docetaxel,-0.06634890027278091
Focal adhesion,49,Cisplatin,-0.03156262213430788
Focal adhesion,49,AZD7762,0.0005599976628424849
Focal adhesion,49,AZD6738,-0.026201767084310885
Focal adhesion,49,Talazoparib,-0.006778860962361412
Focal adhesion,49,Niraparib,-0.03511965625381715
Focal adhesion,49,Olaparib,-0.0315083568333448
Focal adhesion,49,Ribociclib,-0.0010421284143835481
Focal adhesion,49,Trametinib,0.07837867058523942
Focal adhesion,49,Erlotinib,-0.033430599878863466
Focal adhesion,49,Selumetinib,0.04563198832525411
Transcriptional misregulation in cancer,0,MK-1775,0.042595086770423264
Transcriptional misregulation in cancer,0,Paclitaxel,0.0397127918657717
Transcriptional misregulation in cancer,0,Gefitinib,0.030893587792124557
Transcriptional misregulation in cancer,0,Gemcitabine,0.032934022917485685
Transcriptional misregulation in cancer,0,5-Fluorouracil,0.03568929239105705
Transcriptional misregulation in cancer,0,Palbociclib,0.06296847564978889
Transcriptional misregulation in cancer,0,Docetaxel,0.01687159744527289
Transcriptional misregulation in cancer,0,Cisplatin,0.02470640033805971
Transcriptional misregulation in cancer,0,AZD7762,0.07431512198420993
Transcriptional misregulation in cancer,0,AZD6738,0.06596558075488808
Transcriptional misregulation in cancer,0,Talazoparib,0.02965310003471231
Transcriptional misregulation in cancer,0,Niraparib,0.00819148405131533
Transcriptional misregulation in cancer,0,Olaparib,0.014096809388932223
Transcriptional misregulation in cancer,0,Ribociclib,0.06041779911072996
Transcriptional misregulation in cancer,0,Trametinib,0.02099970532492355
Transcriptional misregulation in cancer,0,Erlotinib,0.06846751247538335
Transcriptional misregulation in cancer,0,Selumetinib,0.025443663117147026
Transcriptional misregulation in cancer,1,MK-1775,0.10384858071739232
Transcriptional misregulation in cancer,1,Paclitaxel,0.06988738167277447
Transcriptional misregulation in cancer,1,Gefitinib,0.05646216001661774
Transcriptional misregulation in cancer,1,Gemcitabine,0.12582920209304416
Transcriptional misregulation in cancer,1,5-Fluorouracil,0.0965253414814864
Transcriptional misregulation in cancer,1,Palbociclib,0.1057829127204106
Transcriptional misregulation in cancer,1,Docetaxel,0.05973370930898182
Transcriptional misregulation in cancer,1,Cisplatin,0.11065292957863763
Transcriptional misregulation in cancer,1,AZD7762,0.09293886285785136
Transcriptional misregulation in cancer,1,AZD6738,0.08522148132999904
Transcriptional misregulation in cancer,1,Talazoparib,0.09328649203468654
Transcriptional misregulation in cancer,1,Niraparib,0.061101808743683525
Transcriptional misregulation in cancer,1,Olaparib,0.04041955197886621
Transcriptional misregulation in cancer,1,Ribociclib,-0.015410586357395091
Transcriptional misregulation in cancer,1,Trametinib,0.027612986958615058
